39,1055825,Мобильный телефон Xiaomi Redmi Note 4x 64GB,57348,12,"Вес (г): 175; Размеры (мм): 151х76х8.4; Емкость (мАч): 4100; Аккумулятор: Li-Pol; фонарик; гироскоп; шумоподавление; mini-Jack (3.5 мм); microUSB; Цифровой компас; Поддержка ГЛОНАСС; GPS-модуль; aGPS; USB хост; Bluetooth; Wi-Fi; EDGE; GPRS; Вспышка; Автофокус; Видео (основная): 1920х1080; Камера (основная): 13 
",Xiaomi,пурпурный,"{{#Xiaomi,#пурпурный,#Премиум}}"
40,1055825,Мобильный телефон Xiaomi Redmi Note 4x 64GB,90785,3,"Вес (г): 175; Размеры (мм): 151х76х8.4; Емкость (мАч): 4100; Аккумулятор: Li-Pol; фонарик; гироскоп; шумоподавление; mini-Jack (3.5 мм); microUSB; Цифровой компас; Поддержка ГЛОНАСС; GPS-модуль; aGPS; USB хост; Bluetooth; Wi-Fi; EDGE; GPRS; Вспышка; Автофокус; Видео (основная): 1920х1080; Камера (основная): 13 
",Xiaomi,золотистый,"{{#Xiaomi,#золотистый,#Премиум}}"
41,1055825,Мобильный телефон Xiaomi Redmi Note 4x 64GB,67146,4,"Вес (г): 175; Размеры (мм): 151х76х8.4; Емкость (мАч): 4100; Аккумулятор: Li-Pol; фонарик; гироскоп; шумоподавление; mini-Jack (3.5 мм); microUSB; Цифровой компас; Поддержка ГЛОНАСС; GPS-модуль; aGPS; USB хост; Bluetooth; Wi-Fi; EDGE; GPRS; Вспышка; Автофокус; Видео (основная): 1920х1080; Камера (основная): 13 
",Xiaomi,розовый,"{{#Xiaomi,#розовый,#Премиум}}"
42,1055825,Мобильный телефон Xiaomi Redmi Note 4x 64GB,5885,14,"Вес (г): 175; Размеры (мм): 151х76х8.4; Емкость (мАч): 4100; Аккумулятор: Li-Pol; фонарик; гироскоп; шумоподавление; mini-Jack (3.5 мм); microUSB; Цифровой компас; Поддержка ГЛОНАСС; GPS-модуль; aGPS; USB хост; Bluetooth; Wi-Fi; EDGE; GPRS; Вспышка; Автофокус; Видео (основная): 1920х1080; Камера (основная): 13 
",Xiaomi,серый,"{{#Xiaomi,#серый,#Бюджетный}}"
43,1055825,Мобильный телефон Xiaomi Redmi Note 4x 64GB,21990,12,"Вес (г): 175; Размеры (мм): 151х76х8.4; Емкость (мАч): 4100; Аккумулятор: Li-Pol; фонарик; гироскоп; шумоподавление; mini-Jack (3.5 мм); microUSB; Цифровой компас; Поддержка ГЛОНАСС; GPS-модуль; aGPS; USB хост; Bluetooth; Wi-Fi; EDGE; GPRS; Вспышка; Автофокус; Видео (основная): 1920х1080; Камера (основная): 13 
",Xiaomi,черный,"{{#Xiaomi,#черный,#Премиум}}"
44,1055825,Мобильный телефон Xiaomi Redmi Note 4x 64GB,95940,4,"Вес (г): 175; Размеры (мм): 151х76х8.4; Емкость (мАч): 4100; Аккумулятор: Li-Pol; фонарик; гироскоп; шумоподавление; mini-Jack (3.5 мм); microUSB; Цифровой компас; Поддержка ГЛОНАСС; GPS-модуль; aGPS; USB хост; Bluetooth; Wi-Fi; EDGE; GPRS; Вспышка; Автофокус; Видео (основная): 1920х1080; Камера (основная): 13 
",Xiaomi,синий,"{{#Xiaomi,#синий,#Премиум}}"
45,1055805,Мобильный телефон Xiaomi Redmi Note 4x 32GB,64336,5,Вес (г): 175; Размеры (мм): 151х76х8.4; Емкость (мАч): 4100; Аккумулятор: Li-Pol; фонарик; гироскоп; шумоподавление; mini-Jack (3.5 мм); microUSB; Цифровой компас; Поддержка ГЛОНАСС; GPS-модуль; aGPS; USB хост; Bluetooth; Wi-Fi; EDGE; GPRS; Вспышка; Автофокус; Видео (основная): 1920х1080; Камера (основная): 13 ,Xiaomi,пурпурный,"{{#Xiaomi,#пурпурный,#Премиум}}"
46,1055805,Мобильный телефон Xiaomi Redmi Note 4x 32GB,35677,13,Вес (г): 175; Размеры (мм): 151х76х8.4; Емкость (мАч): 4100; Аккумулятор: Li-Pol; фонарик; гироскоп; шумоподавление; mini-Jack (3.5 мм); microUSB; Цифровой компас; Поддержка ГЛОНАСС; GPS-модуль; aGPS; USB хост; Bluetooth; Wi-Fi; EDGE; GPRS; Вспышка; Автофокус; Видео (основная): 1920х1080; Камера (основная): 13 ,Xiaomi,зеленый,"{{#Xiaomi,#зеленый,#Премиум}}"
47,1055805,Мобильный телефон Xiaomi Redmi Note 4x 32GB,55081,8,Вес (г): 175; Размеры (мм): 151х76х8.4; Емкость (мАч): 4100; Аккумулятор: Li-Pol; фонарик; гироскоп; шумоподавление; mini-Jack (3.5 мм); microUSB; Цифровой компас; Поддержка ГЛОНАСС; GPS-модуль; aGPS; USB хост; Bluetooth; Wi-Fi; EDGE; GPRS; Вспышка; Автофокус; Видео (основная): 1920х1080; Камера (основная): 13 ,Xiaomi,золотистый,"{{#Xiaomi,#золотистый,#Премиум}}"
48,1055805,Мобильный телефон Xiaomi Redmi Note 4x 32GB,18676,5,Вес (г): 175; Размеры (мм): 151х76х8.4; Емкость (мАч): 4100; Аккумулятор: Li-Pol; фонарик; гироскоп; шумоподавление; mini-Jack (3.5 мм); microUSB; Цифровой компас; Поддержка ГЛОНАСС; GPS-модуль; aGPS; USB хост; Bluetooth; Wi-Fi; EDGE; GPRS; Вспышка; Автофокус; Видео (основная): 1920х1080; Камера (основная): 13 ,Xiaomi,розовый,"{{#Xiaomi,#розовый,#Бюджетный}}"
49,1055805,Мобильный телефон Xiaomi Redmi Note 4x 32GB,9995,12,Вес (г): 175; Размеры (мм): 151х76х8.4; Емкость (мАч): 4100; Аккумулятор: Li-Pol; фонарик; гироскоп; шумоподавление; mini-Jack (3.5 мм); microUSB; Цифровой компас; Поддержка ГЛОНАСС; GPS-модуль; aGPS; USB хост; Bluetooth; Wi-Fi; EDGE; GPRS; Вспышка; Автофокус; Видео (основная): 1920х1080; Камера (основная): 13 ,Xiaomi,серый,"{{#Xiaomi,#серый,#Бюджетный}}"
50,1055805,Мобильный телефон Xiaomi Redmi Note 4x 32GB,67514,5,Вес (г): 175; Размеры (мм): 151х76х8.4; Емкость (мАч): 4100; Аккумулятор: Li-Pol; фонарик; гироскоп; шумоподавление; mini-Jack (3.5 мм); microUSB; Цифровой компас; Поддержка ГЛОНАСС; GPS-модуль; aGPS; USB хост; Bluetooth; Wi-Fi; EDGE; GPRS; Вспышка; Автофокус; Видео (основная): 1920х1080; Камера (основная): 13 ,Xiaomi,черный,"{{#Xiaomi,#черный,#Премиум}}"
51,1055805,Мобильный телефон Xiaomi Redmi Note 4x 32GB,77866,13,Вес (г): 175; Размеры (мм): 151х76х8.4; Емкость (мАч): 4100; Аккумулятор: Li-Pol; фонарик; гироскоп; шумоподавление; mini-Jack (3.5 мм); microUSB; Цифровой компас; Поддержка ГЛОНАСС; GPS-модуль; aGPS; USB хост; Bluetooth; Wi-Fi; EDGE; GPRS; Вспышка; Автофокус; Видео (основная): 1920х1080; Камера (основная): 13 ,Xiaomi,бирюзовый,"{{#Xiaomi,#бирюзовый,#Премиум}}"
52,1055805,Мобильный телефон Xiaomi Redmi Note 4x 32GB,7330,4,Вес (г): 175; Размеры (мм): 151х76х8.4; Емкость (мАч): 4100; Аккумулятор: Li-Pol; фонарик; гироскоп; шумоподавление; mini-Jack (3.5 мм); microUSB; Цифровой компас; Поддержка ГЛОНАСС; GPS-модуль; aGPS; USB хост; Bluetooth; Wi-Fi; EDGE; GPRS; Вспышка; Автофокус; Видео (основная): 1920х1080; Камера (основная): 13 ,Xiaomi,синий,"{{#Xiaomi,#синий,#Бюджетный}}"
53,1120309,Мобильный телефон Xiaomi Mi Max 2 64GB,57896,8,Вес (г): 211; Размеры (мм): 174.1х88.7х7.6; Емкость (мАч): 5300; Аккумулятор: Li-Ion; фонарик; гироскоп; шумоподавление; mini-Jack (3.5 мм); USB C; Цифровой компас; Поддержка ГЛОНАСС; GPS-модуль; aGPS; USB хост; Bluetooth; Wi-Fi; EDGE; GPRS; Вспышка; Автофокус; Видео (основная): 3840x2160 (4K); Камера (основная): 12 ,Xiaomi,пурпурный,"{{#Xiaomi,#пурпурный,#Премиум}}"
54,1120309,Мобильный телефон Xiaomi Mi Max 2 64GB,12837,15,Вес (г): 211; Размеры (мм): 174.1х88.7х7.6; Емкость (мАч): 5300; Аккумулятор: Li-Ion; фонарик; гироскоп; шумоподавление; mini-Jack (3.5 мм); USB C; Цифровой компас; Поддержка ГЛОНАСС; GPS-модуль; aGPS; USB хост; Bluetooth; Wi-Fi; EDGE; GPRS; Вспышка; Автофокус; Видео (основная): 3840x2160 (4K); Камера (основная): 12 ,Xiaomi,золотистый,"{{#Xiaomi,#золотистый,#Бюджетный}}"
55,1120309,Мобильный телефон Xiaomi Mi Max 2 64GB,96329,15,Вес (г): 211; Размеры (мм): 174.1х88.7х7.6; Емкость (мАч): 5300; Аккумулятор: Li-Ion; фонарик; гироскоп; шумоподавление; mini-Jack (3.5 мм); USB C; Цифровой компас; Поддержка ГЛОНАСС; GPS-модуль; aGPS; USB хост; Bluetooth; Wi-Fi; EDGE; GPRS; Вспышка; Автофокус; Видео (основная): 3840x2160 (4K); Камера (основная): 12 ,Xiaomi,черный,"{{#Xiaomi,#черный,#Премиум}}"
56,543414,Мобильный телефон Samsung Galaxy S6 32GB,36974,5,"Смартфон топового уровня, флагманская модель Samsung, представленная в начале весны 2015 года. Имеет такой же размер экрана, как и предшественник S5 — 5,1"", однако в данной модели разрешение составляет внушительные 2560x1440, благодаря чему плотность пикселей достигает рекордных 576 ppi. Процессор у Galaxy S6 восьмиядерный, оперативной памяти предусмотрено 3 ГБ, а встроенной — 32 ГБ (при этом данная модель — младшая). Основная камера на 16 Мп примечательна оптическим стабилизатором изображения и поддержкой видео 4K. Поддерживаются все необходимые для подобного устройства коммуникации. Из дополнительного оснащения стоит упомянуть фитнесс-сенсоры и датчик отпечатка пальца. ",Samsung,пурпурный,"{{#Samsung,#пурпурный,#Премиум}}"
57,543414,Мобильный телефон Samsung Galaxy S6 32GB,34389,14,"Смартфон топового уровня, флагманская модель Samsung, представленная в начале весны 2015 года. Имеет такой же размер экрана, как и предшественник S5 — 5,1"", однако в данной модели разрешение составляет внушительные 2560x1440, благодаря чему плотность пикселей достигает рекордных 576 ppi. Процессор у Galaxy S6 восьмиядерный, оперативной памяти предусмотрено 3 ГБ, а встроенной — 32 ГБ (при этом данная модель — младшая). Основная камера на 16 Мп примечательна оптическим стабилизатором изображения и поддержкой видео 4K. Поддерживаются все необходимые для подобного устройства коммуникации. Из дополнительного оснащения стоит упомянуть фитнесс-сенсоры и датчик отпечатка пальца. ",Samsung,золотистый,"{{#Samsung,#золотистый,#Премиум}}"
58,543414,Мобильный телефон Samsung Galaxy S6 32GB,40056,9,"Смартфон топового уровня, флагманская модель Samsung, представленная в начале весны 2015 года. Имеет такой же размер экрана, как и предшественник S5 — 5,1"", однако в данной модели разрешение составляет внушительные 2560x1440, благодаря чему плотность пикселей достигает рекордных 576 ppi. Процессор у Galaxy S6 восьмиядерный, оперативной памяти предусмотрено 3 ГБ, а встроенной — 32 ГБ (при этом данная модель — младшая). Основная камера на 16 Мп примечательна оптическим стабилизатором изображения и поддержкой видео 4K. Поддерживаются все необходимые для подобного устройства коммуникации. Из дополнительного оснащения стоит упомянуть фитнесс-сенсоры и датчик отпечатка пальца. ",Samsung,черный,"{{#Samsung,#черный,#Премиум}}"
59,543414,Мобильный телефон Samsung Galaxy S6 32GB,90346,12,"Смартфон топового уровня, флагманская модель Samsung, представленная в начале весны 2015 года. Имеет такой же размер экрана, как и предшественник S5 — 5,1"", однако в данной модели разрешение составляет внушительные 2560x1440, благодаря чему плотность пикселей достигает рекордных 576 ppi. Процессор у Galaxy S6 восьмиядерный, оперативной памяти предусмотрено 3 ГБ, а встроенной — 32 ГБ (при этом данная модель — младшая). Основная камера на 16 Мп примечательна оптическим стабилизатором изображения и поддержкой видео 4K. Поддерживаются все необходимые для подобного устройства коммуникации. Из дополнительного оснащения стоит упомянуть фитнесс-сенсоры и датчик отпечатка пальца. ",Samsung,белый,"{{#Samsung,#белый,#Премиум}}"
60,543414,Мобильный телефон Samsung Galaxy S6 32GB,61377,4,"Смартфон топового уровня, флагманская модель Samsung, представленная в начале весны 2015 года. Имеет такой же размер экрана, как и предшественник S5 — 5,1"", однако в данной модели разрешение составляет внушительные 2560x1440, благодаря чему плотность пикселей достигает рекордных 576 ppi. Процессор у Galaxy S6 восьмиядерный, оперативной памяти предусмотрено 3 ГБ, а встроенной — 32 ГБ (при этом данная модель — младшая). Основная камера на 16 Мп примечательна оптическим стабилизатором изображения и поддержкой видео 4K. Поддерживаются все необходимые для подобного устройства коммуникации. Из дополнительного оснащения стоит упомянуть фитнесс-сенсоры и датчик отпечатка пальца. ",Samsung,синий,"{{#Samsung,#синий,#Премиум}}"
61,1062262,Мобильный телефон Xiaomi Redmi 4x 16GB,74745,6,Вес (г): 150; Размеры (мм): 139.2х70х8.7; Емкость (мАч): 4100; Аккумулятор: Li-Pol; фонарик; гироскоп; шумоподавление; mini-Jack (3.5 мм); microUSB; FM-приемник; Цифровой компас; Поддержка ГЛОНАСС; GPS-модуль; aGPS; Bluetooth; Wi-Fi; EDGE; GPRS; Вспышка; Автофокус; Видео (основная): 1920х1080; Камера (основная): 13 ,Xiaomi,пурпурный,"{{#Xiaomi,#пурпурный,#Премиум}}"
62,1062262,Мобильный телефон Xiaomi Redmi 4x 16GB,71065,12,Вес (г): 150; Размеры (мм): 139.2х70х8.7; Емкость (мАч): 4100; Аккумулятор: Li-Pol; фонарик; гироскоп; шумоподавление; mini-Jack (3.5 мм); microUSB; FM-приемник; Цифровой компас; Поддержка ГЛОНАСС; GPS-модуль; aGPS; Bluetooth; Wi-Fi; EDGE; GPRS; Вспышка; Автофокус; Видео (основная): 1920х1080; Камера (основная): 13 ,Xiaomi,золотистый,"{{#Xiaomi,#золотистый,#Премиум}}"
63,1062262,Мобильный телефон Xiaomi Redmi 4x 16GB,45378,11,Вес (г): 150; Размеры (мм): 139.2х70х8.7; Емкость (мАч): 4100; Аккумулятор: Li-Pol; фонарик; гироскоп; шумоподавление; mini-Jack (3.5 мм); microUSB; FM-приемник; Цифровой компас; Поддержка ГЛОНАСС; GPS-модуль; aGPS; Bluetooth; Wi-Fi; EDGE; GPRS; Вспышка; Автофокус; Видео (основная): 1920х1080; Камера (основная): 13 ,Xiaomi,розовый,"{{#Xiaomi,#розовый,#Премиум}}"
64,1062262,Мобильный телефон Xiaomi Redmi 4x 16GB,77361,4,Вес (г): 150; Размеры (мм): 139.2х70х8.7; Емкость (мАч): 4100; Аккумулятор: Li-Pol; фонарик; гироскоп; шумоподавление; mini-Jack (3.5 мм); microUSB; FM-приемник; Цифровой компас; Поддержка ГЛОНАСС; GPS-модуль; aGPS; Bluetooth; Wi-Fi; EDGE; GPRS; Вспышка; Автофокус; Видео (основная): 1920х1080; Камера (основная): 13 ,Xiaomi,черный,"{{#Xiaomi,#черный,#Премиум}}"
65,1265001,Мобильный телефон Xiaomi Redmi 5 Plus 32GB,58475,9,Вес (г): 180; Размеры (мм): 158.5х75.5х8.1; Емкость (мАч): 4000; Аккумулятор: Li-Pol; фонарик; гироскоп; шумоподавление; сканер лица (FaceID); mini-Jack (3.5 мм); microUSB; FM-приемник; Цифровой компас; Поддержка ГЛОНАСС; GPS-модуль; aGPS; Bluetooth; Wi-Fi; EDGE; GPRS; Вспышка; Автофокус; Видео (основная): 3840x2160 (4K),Xiaomi,пурпурный,"{{#Xiaomi,#пурпурный,#Премиум}}"
66,1265001,Мобильный телефон Xiaomi Redmi 5 Plus 32GB,44102,5,Вес (г): 180; Размеры (мм): 158.5х75.5х8.1; Емкость (мАч): 4000; Аккумулятор: Li-Pol; фонарик; гироскоп; шумоподавление; сканер лица (FaceID); mini-Jack (3.5 мм); microUSB; FM-приемник; Цифровой компас; Поддержка ГЛОНАСС; GPS-модуль; aGPS; Bluetooth; Wi-Fi; EDGE; GPRS; Вспышка; Автофокус; Видео (основная): 3840x2160 (4K),Xiaomi,золотистый,"{{#Xiaomi,#золотистый,#Премиум}}"
67,1265001,Мобильный телефон Xiaomi Redmi 5 Plus 32GB,68274,8,Вес (г): 180; Размеры (мм): 158.5х75.5х8.1; Емкость (мАч): 4000; Аккумулятор: Li-Pol; фонарик; гироскоп; шумоподавление; сканер лица (FaceID); mini-Jack (3.5 мм); microUSB; FM-приемник; Цифровой компас; Поддержка ГЛОНАСС; GPS-модуль; aGPS; Bluetooth; Wi-Fi; EDGE; GPRS; Вспышка; Автофокус; Видео (основная): 3840x2160 (4K),Xiaomi,розовый,"{{#Xiaomi,#розовый,#Премиум}}"
68,1265001,Мобильный телефон Xiaomi Redmi 5 Plus 32GB,80335,10,Вес (г): 180; Размеры (мм): 158.5х75.5х8.1; Емкость (мАч): 4000; Аккумулятор: Li-Pol; фонарик; гироскоп; шумоподавление; сканер лица (FaceID); mini-Jack (3.5 мм); microUSB; FM-приемник; Цифровой компас; Поддержка ГЛОНАСС; GPS-модуль; aGPS; Bluetooth; Wi-Fi; EDGE; GPRS; Вспышка; Автофокус; Видео (основная): 3840x2160 (4K),Xiaomi,черный,"{{#Xiaomi,#черный,#Премиум}}"
69,1265001,Мобильный телефон Xiaomi Redmi 5 Plus 32GB,14294,13,Вес (г): 180; Размеры (мм): 158.5х75.5х8.1; Емкость (мАч): 4000; Аккумулятор: Li-Pol; фонарик; гироскоп; шумоподавление; сканер лица (FaceID); mini-Jack (3.5 мм); microUSB; FM-приемник; Цифровой компас; Поддержка ГЛОНАСС; GPS-модуль; aGPS; Bluetooth; Wi-Fi; EDGE; GPRS; Вспышка; Автофокус; Видео (основная): 3840x2160 (4K),Xiaomi,синий,"{{#Xiaomi,#синий,#Бюджетный}}"
70,1097143,Мобильный телефон Xiaomi Mi 6 64GB,82251,10,"Вес (г): 168; Размеры (мм): 145.2х70.5х7.5; Емкость (мАч): 3350; Аккумулятор: Li-Pol; пыле-, влагозащита; фонарик; гироскоп; шумоподавление; USB C; Цифровой компас; Поддержка ГЛОНАСС; GPS-модуль; aGPS; NFC-чип; USB хост; Bluetooth; Wi-Fi; EDGE; GPRS; Вспышка; Сдвоенная камера; Оптическая стабилизация ",Xiaomi,пурпурный,"{{#Xiaomi,#пурпурный,#Премиум}}"
71,1097143,Мобильный телефон Xiaomi Mi 6 64GB,98279,7,"Вес (г): 168; Размеры (мм): 145.2х70.5х7.5; Емкость (мАч): 3350; Аккумулятор: Li-Pol; пыле-, влагозащита; фонарик; гироскоп; шумоподавление; USB C; Цифровой компас; Поддержка ГЛОНАСС; GPS-модуль; aGPS; NFC-чип; USB хост; Bluetooth; Wi-Fi; EDGE; GPRS; Вспышка; Сдвоенная камера; Оптическая стабилизация ",Xiaomi,черный,"{{#Xiaomi,#черный,#Премиум}}"
72,1097143,Мобильный телефон Xiaomi Mi 6 64GB,8685,4,"Вес (г): 168; Размеры (мм): 145.2х70.5х7.5; Емкость (мАч): 3350; Аккумулятор: Li-Pol; пыле-, влагозащита; фонарик; гироскоп; шумоподавление; USB C; Цифровой компас; Поддержка ГЛОНАСС; GPS-модуль; aGPS; NFC-чип; USB хост; Bluetooth; Wi-Fi; EDGE; GPRS; Вспышка; Сдвоенная камера; Оптическая стабилизация ",Xiaomi,белый,"{{#Xiaomi,#белый,#Бюджетный}}"
73,1097143,Мобильный телефон Xiaomi Mi 6 64GB,21717,15,"Вес (г): 168; Размеры (мм): 145.2х70.5х7.5; Емкость (мАч): 3350; Аккумулятор: Li-Pol; пыле-, влагозащита; фонарик; гироскоп; шумоподавление; USB C; Цифровой компас; Поддержка ГЛОНАСС; GPS-модуль; aGPS; NFC-чип; USB хост; Bluetooth; Wi-Fi; EDGE; GPRS; Вспышка; Сдвоенная камера; Оптическая стабилизация ",Xiaomi,синий,"{{#Xiaomi,#синий,#Премиум}}"
74,511468,Мобильный телефон Xiaomi Mi 5 32GB,44357,8,"Высококлассный смартфон, флагманская модель Xiaomi, выпущенная в начале 2016 года. Построен на чипе Snapdragon 820, характеристики которого могут быть разными, в зависимости от версии (на 32, 64 или 128 ГБ встроенной памяти); варианты включают CPU на 1,8 или 2,15 ГГц, а также 3 или 4 ГБ RAM. 5,15"" экран смартфона Xiaomi MI-5 имеет неплохое, но не рекордное разрешение Full HD. А вот основная камера мало того что несёт 16-Мп сенсор — она дополнена оптическим стабилизатором и скоростным автофокусом, а также способна снимать видео 4K. В качестве основного разъёма используется USB Type C, а интерфейсы включают ИК-порт и NFC. Также стоит отметить 2 SIM-слота. 
",Xiaomi,пурпурный,"{{#Xiaomi,#пурпурный,#Премиум}}"
75,511468,Мобильный телефон Xiaomi Mi 5 32GB,27070,13,"Высококлассный смартфон, флагманская модель Xiaomi, выпущенная в начале 2016 года. Построен на чипе Snapdragon 820, характеристики которого могут быть разными, в зависимости от версии (на 32, 64 или 128 ГБ встроенной памяти); варианты включают CPU на 1,8 или 2,15 ГГц, а также 3 или 4 ГБ RAM. 5,15"" экран смартфона Xiaomi MI-5 имеет неплохое, но не рекордное разрешение Full HD. А вот основная камера мало того что несёт 16-Мп сенсор — она дополнена оптическим стабилизатором и скоростным автофокусом, а также способна снимать видео 4K. В качестве основного разъёма используется USB Type C, а интерфейсы включают ИК-порт и NFC. Также стоит отметить 2 SIM-слота. 
",Xiaomi,золотистый,"{{#Xiaomi,#золотистый,#Премиум}}"
76,511468,Мобильный телефон Xiaomi Mi 5 32GB,94980,13,"Высококлассный смартфон, флагманская модель Xiaomi, выпущенная в начале 2016 года. Построен на чипе Snapdragon 820, характеристики которого могут быть разными, в зависимости от версии (на 32, 64 или 128 ГБ встроенной памяти); варианты включают CPU на 1,8 или 2,15 ГГц, а также 3 или 4 ГБ RAM. 5,15"" экран смартфона Xiaomi MI-5 имеет неплохое, но не рекордное разрешение Full HD. А вот основная камера мало того что несёт 16-Мп сенсор — она дополнена оптическим стабилизатором и скоростным автофокусом, а также способна снимать видео 4K. В качестве основного разъёма используется USB Type C, а интерфейсы включают ИК-порт и NFC. Также стоит отметить 2 SIM-слота. 
",Xiaomi,розовый,"{{#Xiaomi,#розовый,#Премиум}}"
77,511468,Мобильный телефон Xiaomi Mi 5 32GB,12698,4,"Высококлассный смартфон, флагманская модель Xiaomi, выпущенная в начале 2016 года. Построен на чипе Snapdragon 820, характеристики которого могут быть разными, в зависимости от версии (на 32, 64 или 128 ГБ встроенной памяти); варианты включают CPU на 1,8 или 2,15 ГГц, а также 3 или 4 ГБ RAM. 5,15"" экран смартфона Xiaomi MI-5 имеет неплохое, но не рекордное разрешение Full HD. А вот основная камера мало того что несёт 16-Мп сенсор — она дополнена оптическим стабилизатором и скоростным автофокусом, а также способна снимать видео 4K. В качестве основного разъёма используется USB Type C, а интерфейсы включают ИК-порт и NFC. Также стоит отметить 2 SIM-слота. 
",Xiaomi,черный,"{{#Xiaomi,#черный,#Бюджетный}}"
78,511468,Мобильный телефон Xiaomi Mi 5 32GB,73941,6,"Высококлассный смартфон, флагманская модель Xiaomi, выпущенная в начале 2016 года. Построен на чипе Snapdragon 820, характеристики которого могут быть разными, в зависимости от версии (на 32, 64 или 128 ГБ встроенной памяти); варианты включают CPU на 1,8 или 2,15 ГГц, а также 3 или 4 ГБ RAM. 5,15"" экран смартфона Xiaomi MI-5 имеет неплохое, но не рекордное разрешение Full HD. А вот основная камера мало того что несёт 16-Мп сенсор — она дополнена оптическим стабилизатором и скоростным автофокусом, а также способна снимать видео 4K. В качестве основного разъёма используется USB Type C, а интерфейсы включают ИК-порт и NFC. Также стоит отметить 2 SIM-слота. 
",Xiaomi,белый,"{{#Xiaomi,#белый,#Премиум}}"
79,511468,Мобильный телефон Xiaomi Mi 5 32GB,85431,9,"Высококлассный смартфон, флагманская модель Xiaomi, выпущенная в начале 2016 года. Построен на чипе Snapdragon 820, характеристики которого могут быть разными, в зависимости от версии (на 32, 64 или 128 ГБ встроенной памяти); варианты включают CPU на 1,8 или 2,15 ГГц, а также 3 или 4 ГБ RAM. 5,15"" экран смартфона Xiaomi MI-5 имеет неплохое, но не рекордное разрешение Full HD. А вот основная камера мало того что несёт 16-Мп сенсор — она дополнена оптическим стабилизатором и скоростным автофокусом, а также способна снимать видео 4K. В качестве основного разъёма используется USB Type C, а интерфейсы включают ИК-порт и NFC. Также стоит отметить 2 SIM-слота. 
",Xiaomi,синий,"{{#Xiaomi,#синий,#Премиум}}"
80,916468,Мобильный телефон Apple iPhone 7 128GB,46058,11,"Аппарат из десятого по счёту поколения iPhone, выпущенного Apple в 2016 году. Конкретно эта модель относится к младшей серии, оснащённой 4,7"" экранами, причём по объёму памяти — 128 ГБ — она занимает в ней среднее место. Сам экран сохранил то же разрешение, что и у предшественника — 1334х750 — однако получил ряд улучшений по цветопередаче и яркости. Также из внешних особенностей смартфона Apple iPhone 7 стоит отметить полностью сенсорную кнопку Home, 6 вариантов расцветки (включая два варианта чёрного и выпущенную в 2017 году красную версию Product RED), а главное — пылевлагозащиту по стандарту IP67. Внутреннее оснащение основано на процессоре Fusion A10 (4 ядра) и 2 ГБ оперативной памяти, а время автономной работы увеличилось до 12 ч в режиме Интернет-серфинга. Как и полагается «айфону», аппарат получил продвинутые камеры: 12-Мп основную со вспышкой на 4 светодиода и оптической стабилизацией и 7-Мп фронтальную, для которой роль подсветки может играть дисплей. А вот отсутствие стандартного порта 3.5 мм может стать неприятным сюрпризом для любителей классических наушников. ",Apple,пурпурный,"{{#Apple,#пурпурный,#Премиум}}"
81,916468,Мобильный телефон Apple iPhone 7 128GB,10561,14,"Аппарат из десятого по счёту поколения iPhone, выпущенного Apple в 2016 году. Конкретно эта модель относится к младшей серии, оснащённой 4,7"" экранами, причём по объёму памяти — 128 ГБ — она занимает в ней среднее место. Сам экран сохранил то же разрешение, что и у предшественника — 1334х750 — однако получил ряд улучшений по цветопередаче и яркости. Также из внешних особенностей смартфона Apple iPhone 7 стоит отметить полностью сенсорную кнопку Home, 6 вариантов расцветки (включая два варианта чёрного и выпущенную в 2017 году красную версию Product RED), а главное — пылевлагозащиту по стандарту IP67. Внутреннее оснащение основано на процессоре Fusion A10 (4 ядра) и 2 ГБ оперативной памяти, а время автономной работы увеличилось до 12 ч в режиме Интернет-серфинга. Как и полагается «айфону», аппарат получил продвинутые камеры: 12-Мп основную со вспышкой на 4 светодиода и оптической стабилизацией и 7-Мп фронтальную, для которой роль подсветки может играть дисплей. А вот отсутствие стандартного порта 3.5 мм может стать неприятным сюрпризом для любителей классических наушников. ",Apple,золотистый,"{{#Apple,#золотистый,#Бюджетный}}"
82,916468,Мобильный телефон Apple iPhone 7 128GB,46132,8,"Аппарат из десятого по счёту поколения iPhone, выпущенного Apple в 2016 году. Конкретно эта модель относится к младшей серии, оснащённой 4,7"" экранами, причём по объёму памяти — 128 ГБ — она занимает в ней среднее место. Сам экран сохранил то же разрешение, что и у предшественника — 1334х750 — однако получил ряд улучшений по цветопередаче и яркости. Также из внешних особенностей смартфона Apple iPhone 7 стоит отметить полностью сенсорную кнопку Home, 6 вариантов расцветки (включая два варианта чёрного и выпущенную в 2017 году красную версию Product RED), а главное — пылевлагозащиту по стандарту IP67. Внутреннее оснащение основано на процессоре Fusion A10 (4 ядра) и 2 ГБ оперативной памяти, а время автономной работы увеличилось до 12 ч в режиме Интернет-серфинга. Как и полагается «айфону», аппарат получил продвинутые камеры: 12-Мп основную со вспышкой на 4 светодиода и оптической стабилизацией и 7-Мп фронтальную, для которой роль подсветки может играть дисплей. А вот отсутствие стандартного порта 3.5 мм может стать неприятным сюрпризом для любителей классических наушников. ",Apple,красный,"{{#Apple,#красный,#Премиум}}"
